TD, MAX, MIN, HR, PRESION, DIA, MES, CIUDAD
19.5,23.8,17.2,81,915,21,Enero,Jujuy
19.5,25.6,17.9,90,984,21,Abril,Iguazu
19.5,25.6,17.9,90,984,21,Abril,Iguazu
19.6,28.1,7.7,38,917,21,Septiembre,Jujuy
19.6,28.8,11.7,55,958,21,Diciembre,Cordoba
19.6,30.2,16.1,75,954,21,Marzo,Cordoba
19.6,31.7,8.0,33,914,21,Noviembre,Jujuy
19.7,27.6,10.8,56,958,21,Noviembre,Cordoba
19.8,25.5,15.7,91,954,21,Diciembre,Cordoba
19.8,25.6,13.0,65,982,21,Octubre,Iguazu
19.8,25.6,13.0,65,982,21,Octubre,Iguazu
19.8,29.2,1.5,57,1000,21,Diciembre,Trelew
19.8,33.0,6.6,47,1007,21,Febrero,Trelew
2.0,11.6,1.1,53,1007,21,Agosto,Trelew
2.0,18.5,6.4,77,984,21,Junio,Neuquen
2.0,19.6,-2.9,39,982,21,Mayo,Neuquen
2.0,3.4,0.6,84,1007,21,Julio,Ushuaia
2.0,5.5,-0.8,87,985,21,Mayo,Ushuaia
2.0,9.0,-0.8,82,950,21,Agosto,Ushuaia
-2.0,11.5,2.4,78,1022,21,Julio,Trelew
-2.0,16.0,-1.1,44,987,21,Junio,Neuquen
2.1,17.0,0.8,42,1006,21,Abril,Trelew
2.1,6.3,1.2,83,1000,21,Agosto,Ushuaia
-2.1,18.3,1.8,56,983,21,Junio,Neuquen
2.2,15.1,2.8,60,987,21,Agosto,Neuquen
2.2,15.2,-0.6,69,970,21,Julio,Cordoba
2.2,5.1,-1.2,72,983,21,Julio,Ushuaia
2.2,5.2,-2.0,67,1004,21,Octubre,Ushuaia
2.3,4.5,1.2,88,988,21,Abril,Ushuaia
-2.3,10.0,-9.6,34,993,21,Julio,Neuquen
-2.3,8.5,3.9,83,1012,21,Mayo,Trelew
2.4,16.5,1.8,84,969,21,Junio,Cordoba
2.4,22.4,3.0,56,981,21,Agosto,Neuquen
2.4,6.9,2.6,95,1005,21,Septiembre,Ushuaia
2.5,18.5,1.5,66,992,21,Abril,Neuquen
2.5,8.1,1.5,49,1002,21,Junio,Neuquen
-2.5,-0.1,-0.7,96,1017,21,Agosto,Ushuaia
-2.5,2.0,-1.3,86,983,21,Mayo,Ushuaia
2.6,10.0,-1.7,46,984,21,Julio,Ushuaia
2.6,16.7,-3.7,38,1000,21,Agosto,Trelew
2.6,17.1,0.0,49,996,21,Abril,Trelew
2.6,6.6,-2.2,60,999,21,Agosto,Ushuaia
-2.6,0.2,-6.0,77,986,21,Octubre,Ushuaia
2.7,9.0,1.5,71,976,21,Agosto,Ushuaia
2.8,10.0,-0.8,77,982,21,Octubre,Ushuaia
-2.8,-1.4,-4.0,91,961,21,Junio,Ushuaia
2.9,10.0,2.1,72,997,21,Septiembre,Ushuaia
20.0,21.0,20.4,99,980,21,Marzo,Iguazu
20.0,21.0,20.4,99,980,21,Marzo,Iguazu
20.0,29.0,18.5,69,905,21,Octubre,Jujuy
20.0,29.1,16.0,45,982,21,Agosto,Iguazu
20.0,30.0,15.8,75,957,21,Marzo,Cordoba
20.0,32.0,13.0,64,1003,21,Diciembre,Trelew
20.1,25.2,8.6,45,986,21,Noviembre,Neuquen
20.2,27.5,18.9,80,911,21,Febrero,Jujuy
20.2,29.6,13.6,60,954,21,Enero,Cordoba
20.2,30.1,19.5,76,902,21,Diciembre,Jujuy
20.2,33.8,11.4,34,982,21,Noviembre,Neuquen
20.2,34.4,13.4,65,1006,21,Febrero,Trelew
20.3,26.9,18.1,77,910,21,Noviembre,Jujuy
20.3,27.5,22.2,86,955,21,Febrero,Cordoba
20.3,30.5,4.6,34,1003,21,Febrero,Trelew
20.4,27.0,19.4,76,973,21,Julio,Iguazu
20.4,29.0,12.7,76,958,21,Noviembre,Cordoba
20.4,32.0,8.3,58,997,21,Febrero,Trelew
20.6,24.8,19.4,89,960,21,Noviembre,Cordoba
20.6,30.7,12.6,45,960,21,Diciembre,Cordoba
20.6,31.0,13.7,77,948,21,Diciembre,Cordoba
20.6,31.4,20.9,79,981,21,Agosto,Iguazu
20.6,33.7,-2.0,14,972,21,Septiembre,Neuquen
20.6,33.7,7.4,25,979,21,Noviembre,Neuquen
20.7,28.2,6.9,37,959,21,Enero,Cordoba
20.8,29.4,19.6,100,1009,21,Febrero,Cordoba
20.8,30.3,17.8,73,910,21,Febrero,Jujuy
20.9,31.8,13.1,80,959,21,Octubre,Cordoba
20.9,32.0,18.3,80,907,21,Noviembre,Jujuy
20.9,32.7,12.5,45,1009,21,Febrero,Trelew
21.0,27.5,6.4,34,1006,21,Octubre,Trelew
21.0,30.8,20.7,98,978,21,Diciembre,Iguazu
21.0,31.4,14.7,60,979,21,Septiembre,Iguazu
21.0,32.6,2.9,24,975,21,Enero,Neuquen
21.0,32.7,18.6,82,904,21,Diciembre,Jujuy
21.0,33.4,11.3,37,975,21,Diciembre,Neuquen
21.1,33.1,7.9,28,976,21,Octubre,Neuquen
21.2,26.0,22.8,96,976,21,Febrero,Iguazu
21.2,26.0,22.8,96,976,21,Febrero,Iguazu
21.2,29.6,22.3,53,953,21,Febrero,Cordoba
21.2,31.6,21.4,76,912,21,Marzo,Jujuy
21.2,32.2,21.2,78,979,21,Enero,Neuquen
21.2,32.5,17.4,60,977,21,Febrero,Neuquen
21.2,35.0,5.2,22,991,21,Marzo,Trelew
21.2,37.3,15.1,38,972,21,Diciembre,Neuquen
21.3,29.1,19.5,76,912,21,Noviembre,Jujuy
21.3,29.3,0.2,24,952,21,Octubre,Cordoba
21.4,27.0,3.3,25,996,21,Noviembre,Trelew
21.4,28.5,20.0,86,908,21,Febrero,Jujuy
21.4,29.6,1.1,85,973,21,Diciembre,Neuquen
21.4,31.4,18.4,97,912,21,Enero,Jujuy
21.4,32.0,14.9,87,905,21,Septiembre,Jujuy
21.4,32.2,10.6,50,1003,21,Diciembre,Trelew
21.4,34.8,4.7,35,1007,21,Enero,Trelew
21.4,35.0,8.7,44,993,21,Enero,Trelew
21.5,35.6,13.1,42,1002,21,Diciembre,Trelew
21.5,37.4,-5.9,9,970,21,Noviembre,Neuquen
21.6,26.2,21.7,94,957,21,Febrero,Cordoba
21.6,30.9,12.2,55,954,21,Octubre,Cordoba
21.6,31.2,17.6,56,908,21,Diciembre,Jujuy
21.6,32.0,14.2,42,973,21,Diciembre,Neuquen
21.6,33.3,20.5,78,904,21,Febrero,Jujuy
21.8,32.2,11.4,33,951,21,Octubre,Cordoba
21.8,34.1,17.8,73,914,21,Diciembre,Jujuy
21.9,28.6,16.8,73,908,21,Noviembre,Jujuy
21.9,30.0,8.9,31,1004,21,Enero,Trelew
21.9,30.1,11.4,43,902,21,Octubre,Jujuy
21.9,30.2,21.6,95,979,21,Febrero,Iguazu
21.9,30.9,19.8,79,956,21,Enero,Cordoba
21.9,35.3,22.0,100,991,21,Noviembre,Iguazu
21.9,35.3,22.0,100,991,21,Noviembre,Iguazu
22.0,24.5,22.0,100,981,21,Diciembre,Iguazu
22.0,25.0,22.4,100,984,21,Enero,Iguazu
22.0,27.3,21.2,91,955,21,Marzo,Cordoba
22.0,29.1,19.7,64,902,21,Noviembre,Jujuy
22.0,29.7,21.3,88,983,21,Marzo,Iguazu
22.0,29.7,21.3,88,983,21,Marzo,Iguazu
22.0,30.8,20.4,80,978,21,Octubre,Iguazu
22.0,31.0,10.0,35,993,21,Enero,Trelew
22.0,32.0,11.4,51,1008,21,Diciembre,Trelew
22.0,32.4,17.9,62,908,21,Marzo,Jujuy
22.0,37.6,22.0,100,980,21,Julio,Iguazu
22.0,38.0,12.3,47,1003,21,Enero,Trelew
22.1,31.0,15.1,60,959,21,Enero,Cordoba
22.1,31.2,12.0,41,907,21,Noviembre,Jujuy
22.1,33.9,21.5,68,903,21,Enero,Jujuy
22.2,27.3,21.8,98,984,21,Marzo,Iguazu
22.2,27.3,21.8,50,984,21,Marzo,Iguazu
22.2,33.1,9.2,42,911,21,Septiembre,Jujuy
22.2,35.1,22.2,45,979,21,Diciembre,Iguazu
22.2,36.3,-2.9,12,976,21,Noviembre,Neuquen
22.3,33.3,11.5,50,993,21,Marzo,Trelew
22.3,33.6,21.9,31,982,21,Noviembre,Iguazu
22.3,37.7,12.8,28,979,21,Enero,Neuquen
22.4,30.2,19.3,75,981,21,Enero,Iguazu
22.4,30.6,21.7,64,913,21,Enero,Jujuy
22.4,35.5,13.9,37,976,21,Marzo,Neuquen
22.5,30.9,19.1,71,906,21,Febrero,Jujuy
22.5,32.2,19.5,70,905,21,Enero,Jujuy
22.6,29.2,18.9,67,980,21,Enero,Iguazu
22.6,29.2,18.9,71,980,21,Enero,Iguazu
22.6,31.7,18.0,69,900,21,Octubre,Jujuy
22.6,33.0,21.7,42,980,21,Noviembre,Iguazu
22.6,34.0,1.9,81,975,21,Diciembre,Neuquen
22.7,30.7,6.8,30,1001,21,Enero,Trelew
22.8,30.3,19.1,70,979,21,Noviembre,Iguazu
22.8,30.3,19.1,70,979,21,Noviembre,Iguazu
22.8,32.3,19.1,80,975,21,Noviembre,Iguazu
22.8,32.3,19.1,80,975,21,Noviembre,Iguazu
22.8,32.5,20.1,72,912,21,Febrero,Jujuy
22.8,32.6,12.7,49,903,21,Octubre,Jujuy
22.8,36.2,12.3,40,905,21,Septiembre,Jujuy
23.0,32.0,18.5,65,978,21,Septiembre,Iguazu
23.0,33.6,20.3,82,977,21,Diciembre,Iguazu
23.0,33.6,20.3,82,977,21,Diciembre,Iguazu
23.0,34.1,16.4,55,977,21,Enero,Neuquen
23.0,35.4,6.3,20,976,21,Enero,Neuquen
23.0,39.6,2.6,15,995,21,Enero,Trelew
23.1,33.3,21.2,89,985,21,Septiembre,Iguazu
23.1,33.3,21.2,78,985,21,Septiembre,Iguazu
23.1,33.3,21.2,78,913,21,Febrero,Jujuy
23.2,32.1,14.2,86,911,21,Octubre,Jujuy
23.2,33.4,19.4,66,902,21,Diciembre,Jujuy
23.3,29.5,21.7,91,907,21,Marzo,Jujuy
23.4,30.0,23.4,100,979,21,Febrero,Iguazu
23.4,30.4,21.9,96,906,21,Febrero,Jujuy
23.4,30.7,9.1,39,908,21,Octubre,Jujuy
23.4,32.0,13.2,42,908,21,Noviembre,Jujuy
23.6,29.8,22.7,95,980,21,Enero,Iguazu
23.6,31.1,23.7,92,977,21,Febrero,Iguazu
23.6,32.0,21.4,68,980,21,Enero,Iguazu
23.7,30.7,23.0,94,1012,21,Febrero,Cordoba
23.7,31.4,18.9,74,977,21,Noviembre,Iguazu
23.7,31.4,18.9,74,977,21,Noviembre,Iguazu
23.7,33.7,20.2,61,896,21,Diciembre,Jujuy
23.7,39.3,13.3,27,976,21,Enero,Neuquen
23.8,30.6,22.7,87,977,21,Octubre,Iguazu
23.8,37.7,16.8,41,974,21,Enero,Neuquen
23.9,28.7,23.8,91,979,21,Febrero,Iguazu
23.9,28.7,23.8,91,979,21,Febrero,Iguazu
23.9,32.5,9.3,36,955,21,Diciembre,Cordoba
23.9,32.5,17.7,67,952,21,Diciembre,Cordoba
24.0,31.0,14.4,55,911,21,Octubre,Jujuy
24.0,31.3,20.4,78,979,21,Enero,Iguazu
24.0,31.3,20.4,78,979,21,Enero,Iguazu
24.0,31.5,20.9,82,977,21,Septiembre,Iguazu
24.0,32.0,23.6,92,981,21,Octubre,Iguazu
24.0,33.4,9.6,57,1004,21,Enero,Trelew
24.0,34.0,12.1,44,954,21,Noviembre,Cordoba
24.0,34.0,9.5,40,1011,21,Noviembre,Trelew
24.0,35.8,18.5,71,955,21,Enero,Cordoba
24.2,31.6,13.7,65,958,21,Enero,Cordoba
24.2,32.5,19.4,71,977,21,Octubre,Iguazu
24.2,32.5,19.4,71,977,21,Octubre,Iguazu
24.2,32.6,15.8,46,907,21,Enero,Jujuy
24.2,33.5,11.5,39,950,21,Diciembre,Cordoba
24.2,35.0,18.5,70,958,21,Enero,Cordoba
24.3,34.3,8.7,31,909,21,Diciembre,Jujuy
24.3,34.7,11.8,41,955,21,Noviembre,Cordoba
24.4,33.0,21.6,72,980,21,Enero,Iguazu
24.4,33.0,21.6,25,980,21,Enero,Iguazu
24.6,33.0,8.3,62,999,21,Diciembre,Trelew
24.6,33.2,21.0,70,976,21,Diciembre,Iguazu
24.6,34.5,21.4,82,952,21,Febrero,Cordoba
24.6,34.5,20.9,68,981,21,Noviembre,Iguazu
24.7,32.4,16.1,51,977,21,Diciembre,Iguazu
24.7,32.4,16.1,51,977,21,Diciembre,Iguazu
25.0,31.1,21.4,84,979,21,Octubre,Iguazu
25.0,31.1,21.4,70,979,21,Octubre,Iguazu
25.0,32.1,17.2,61,903,21,Noviembre,Jujuy
25.0,35.1,14.8,41,908,21,Diciembre,Jujuy
25.0,35.3,15.7,51,910,21,Enero,Jujuy
25.0,36.4,16.3,51,911,21,Octubre,Jujuy
25.1,35.9,0.8,17,974,21,Diciembre,Neuquen
25.2,32.5,24.7,85,975,21,Agosto,Iguazu
25.2,37.3,14.0,36,914,21,Octubre,Jujuy
25.3,33.0,24.4,95,979,21,Febrero,Iguazu
25.3,33.0,24.4,95,979,21,Febrero,Iguazu
25.4,34.9,14.2,55,950,21,Noviembre,Cordoba
25.6,32.0,24.1,87,979,21,Octubre,Iguazu
25.6,32.0,21.9,80,975,21,Diciembre,Iguazu
25.6,32.0,21.9,80,975,21,Diciembre,Iguazu
25.6,36.2,20.3,26,983,21,Febrero,Iguazu
25.6,36.2,20.3,26,983,21,Febrero,Iguazu
25.6,39.3,15.7,35,979,21,Octubre,Neuquen
25.7,32.4,23.9,81,976,21,Noviembre,Iguazu
26.0,35.0,22.4,78,981,21,Enero,Iguazu
26.0,35.0,22.4,78,981,21,Enero,Iguazu
26.0,36.2,22.5,74,977,21,Diciembre,Iguazu
26.3,35.3,11.2,30,913,21,Noviembre,Jujuy
26.5,35.0,14.8,41,905,21,Diciembre,Jujuy
27.0,33.3,16.6,51,952,21,Enero,Cordoba
27.0,35.6,-2.6,12,993,21,Diciembre,Trelew
27.0,36.2,10.7,30,997,21,Noviembre,Trelew
27.1,38.8,12.5,31,949,21,Diciembre,Cordoba
27.4,25.5,16.1,48,944,21,Enero,Cordoba
27.6,37.7,22.3,67,974,21,Agosto,Iguazu
27.9,35.4,17.6,50,948,21,Noviembre,Cordoba
28.2,35.6,23.6,76,978,21,Diciembre,Iguazu
28.4,38.6,8.8,23,902,21,Diciembre,Jujuy
3.0,18.6,-3.9,34,990,21,Septiembre,Neuquen
3.0,5.0,0.3,99,985,21,Abril,Ushuaia
3.0,5.0,-0.7,73,996,21,Julio,Ushuaia
3.0,7.6,2.7,48,964,21,Mayo,Ushuaia
-3.0,4.4,-1.9,81,1015,21,Julio,Trelew
3.1,19.3,-0.4,49,965,21,Agosto,Cordoba
-3.1,12.4,-6.5,43,1027,21,Agosto,Trelew
3.2,16.7,6.4,69,986,21,Abril,Neuquen
3.2,5.8,-1.5,63,989,21,Octubre,Ushuaia
3.2,7.0,-4.2,90,985,21,Mayo,Ushuaia
3.3,11.3,-5.9,48,1012,21,Julio,Trelew
3.3,19.6,2.5,57,985,21,Abril,Neuquen
3.4,12.8,-1.5,70,1016,21,Septiembre,Trelew
3.4,18.9,1.5,49,973,21,Julio,Neuquen
-3.4,10.5,-3.2,74,1014,21,Mayo,Trelew
3.5,16.4,-0.5,57,908,21,Julio,Jujuy
3.5,17.6,-0.9,63,905,21,Agosto,Jujuy
3.5,7.9,1.6,77,994,21,Febrero,Ushuaia
3.6,15.4,1.2,57,982,21,Octubre,Neuquen
3.6,18.6,2.5,71,1017,21,Junio,Cordoba
3.7,10.4,-2.1,57,1020,21,Junio,Cordoba
3.7,5.6,-0.1,74,994,21,Agosto,Ushuaia
3.7,5.8,-1.2,69,1005,21,Abril,Ushuaia
3.8,11.4,2.3,67,996,21,Agosto,Ushuaia
3.8,16.0,-1.6,43,1010,21,Junio,Trelew
3.8,16.7,-1.0,42,979,21,Julio,Neuquen
3.8,16.8,4.4,65,986,21,Marzo,Neuquen
3.8,7.4,-2.5,100,1014,21,Noviembre,Ushuaia
3.8,8.0,-1.3,69,992,21,Octubre,Ushuaia
3.8,9.9,-5.1,36,1001,21,Septiembre,Ushuaia
-3.8,14.1,0.1,69,988,21,Julio,Neuquen
3.9,15.0,1.0,81,964,21,Julio,Cordoba
3.9,5.9,4.2,100,1003,21,Junio,Ushuaia
3.9,6.0,0.5,78,1005,21,Septiembre,Ushuaia
4.0,10.0,3.0,77,984,21,Junio,Neuquen
4.0,14.2,-1.5,55,1008,21,Octubre,Trelew
4.0,23.5,2.0,69,954,21,Mayo,Cordoba
4.0,7.5,-1.7,84,992,21,Agosto,Ushuaia
-4.0,8.2,-1.1,69,1022,21,Junio,Trelew
4.1,7.6,-2.0,64,969,21,Agosto,Ushuaia
4.2,10.0,0.3,63,982,21,Septiembre,Ushuaia
4.2,11.0,-1.7,70,991,21,Junio,Neuquen
4.2,21.5,0.4,38,975,21,Septiembre,Neuquen
4.2,23.6,10.8,75,977,21,Agosto,Neuquen
4.2,8.1,1.6,91,1006,21,Abril,Ushuaia
4.3,12.1,0.7,72,967,21,Julio,Cordoba
4.3,5.9,-4.2,54,975,21,Julio,Ushuaia
4.3,9.5,2.1,84,982,21,Octubre,Ushuaia
-4.3,10.2,2.5,82,1022,21,Julio,Trelew
4.4,12.5,4.4,39,985,21,Mayo,Neuquen
4.4,8.4,3.8,59,986,21,Mayo,Ushuaia
-4.4,11.8,-8.9,31,1002,21,Julio,Trelew
4.5,18.5,-2.2,48,914,21,Julio,Jujuy
4.6,20.2,3.5,64,953,21,Junio,Cordoba
4.6,8.7,1.7,71,995,21,Noviembre,Ushuaia
4.6,9.5,0.8,54,966,21,Octubre,Ushuaia
4.8,14.3,-1.2,44,997,21,Junio,Trelew
4.8,16.5,3.0,49,1005,21,Mayo,Trelew
4.8,20.3,6.6,83,915,21,Junio,Jujuy
4.8,6.4,-1.0,63,998,21,Octubre,Ushuaia
4.8,8.0,-7.4,34,988,21,Noviembre,Ushuaia
4.9,13.2,1.3,82,991,21,Enero,Ushuaia
4.9,7.8,1.3,64,1003,21,Febrero,Ushuaia
5.0,16.0,1.7,68,1018,21,Septiembre,Trelew
5.0,17.5,0.3,54,998,21,Octubre,Trelew
5.0,20.0,6.8,88,1006,21,Agosto,Trelew
5.0,7.0,4.0,91,1013,21,Mayo,Ushuaia
5.0,8.4,1.1,74,1002,21,Mayo,Ushuaia
5.0,9.0,-1.5,94,994,21,Marzo,Ushuaia
5.0,9.9,2.4,79,990,21,Septiembre,Ushuaia
-5.0,14.8,-6.0,43,1008,21,Junio,Trelew
5.1,19.1,3.6,59,989,21,Julio,Neuquen
5.1,9.5,0.7,69,997,21,Febrero,Ushuaia
5.2,16.6,1.2,54,983,21,Julio,Neuquen
5.3,15.6,5.5,91,906,21,Mayo,Jujuy
5.3,9.5,3.5,77,1000,21,Diciembre,Ushuaia
5.4,12.0,-0.8,91,1018,21,Agosto,Trelew
5.4,14.4,7.3,78,987,21,Diciembre,Neuquen
5.4,15.3,-12.5,23,974,21,Agosto,Cordoba
5.4,16.0,0.2,47,984,21,Mayo,Neuquen
5.4,16.4,2.0,71,1015,21,Marzo,Trelew
5.4,20.5,3.1,37,959,21,Junio,Cordoba
5.4,22.7,0.8,44,1000,21,Junio,Trelew
5.4,9.2,3.2,86,1001,21,Abril,Ushuaia
-5.4,-3.4,-4.5,98,993,21,Septiembre,Ushuaia
5.5,20.5,10.6,88,959,21,Junio,Cordoba
5.5,8.1,4.0,80,986,21,Octubre,Ushuaia
5.5,9.8,5.9,89,913,21,Junio,Jujuy
5.5,9.8,0.9,55,976,21,Noviembre,Ushuaia
5.6,9.1,4.4,51,1003,21,Octubre,Ushuaia
5.7,15.6,-3.4,38,1007,21,Abril,Trelew
5.7,8.9,1.9,66,982,21,Enero,Ushuaia
5.8,10.1,7.2,93,988,21,Agosto,Neuquen
5.8,10.5,3.9,88,990,21,Noviembre,Ushuaia
5.8,12.0,0.1,67,994,21,Mayo,Trelew
5.8,19.8,5.0,88,960,21,Mayo,Cordoba
5.8,9.5,2.0,60,985,21,Febrero,Ushuaia
5.9,3.3,-0.2,87,1016,21,Abril,Ushuaia
5.9,4.2,-4.0,64,994,21,Junio,Ushuaia
6.0,11.0,-0.9,87,996,21,Diciembre,Ushuaia
6.0,13.5,1.5,75,976,21,Marzo,Ushuaia
6.0,15.0,3.5,55,976,21,Noviembre,Ushuaia
6.0,16.5,1.7,53,1003,21,Agosto,Trelew
6.0,19.5,5.1,55,1007,21,Septiembre,Trelew
6.0,8.5,-2.2,67,973,21,Junio,Ushuaia
6.0,9.1,3.6,76,1006,21,Diciembre,Ushuaia
-6.0,7.2,-5.7,85,1016,21,Julio,Trelew
6.1,13.2,-5.3,44,1009,21,Agosto,Trelew
6.2,10.0,1.3,59,1004,21,Diciembre,Ushuaia
6.2,14.4,0.0,52,995,21,Julio,Neuquen
6.2,21.7,-7.9,35,960,21,Agosto,Cordoba
6.2,25.0,3.5,31,980,21,Mayo,Neuquen
6.2,7.8,0.9,68,981,21,Abril,Ushuaia
6.2,9.0,1.8,83,992,21,Enero,Ushuaia
6.2,9.6,-0.1,45,1010,21,Marzo,Ushuaia
6.3,11.4,3.7,65,989,21,Septiembre,Ushuaia
6.3,18.4,-1.4,38,978,21,Agosto,Neuquen
6.3,7.1,5.8,91,993,21,Julio,Neuquen
6.4,12.1,-5.9,32,995,21,Agosto,Neuquen
6.4,13.5,9.3,72,1007,21,Julio,Trelew
6.4,14.5,0.7,60,1019,21,Noviembre,Trelew
6.4,15.8,-0.4,60,996,21,Julio,Trelew
6.4,19.0,4.4,44,1010,21,Mayo,Trelew
6.5,10.4,6.6,88,1021,21,Mayo,Trelew
6.5,10.6,-1.0,54,1002,21,Abril,Ushuaia
6.5,11.6,-2.7,64,982,21,Junio,Neuquen
6.5,18.2,-3.8,28,1007,21,Julio,Trelew
6.6,10.7,1.3,52,1004,21,Enero,Ushuaia
6.6,12.5,6.4,77,971,21,Marzo,Ushuaia
6.6,13.0,1.1,73,976,21,Diciembre,Ushuaia
6.6,9.3,2.2,87,993,21,Abril,Ushuaia
6.8,10.5,1.0,74,997,21,Junio,Ushuaia
6.8,11.5,4.8,79,1002,21,Marzo,Ushuaia
6.8,14.4,-2.1,39,984,21,Junio,Neuquen
6.8,15.7,-7.0,36,1012,21,Septiembre,Trelew
6.8,16.5,1.8,61,1014,21,Mayo,Trelew
7.0,10.0,2.7,40,989,21,Enero,Ushuaia
7.0,12.0,2.6,61,998,21,Diciembre,Ushuaia
7.1,20.2,6.5,87,953,21,Junio,Cordoba
7.2,11.4,1.8,62,921,21,Agosto,Jujuy
7.2,15.8,-2.0,39,962,21,Agosto,Cordoba
7.2,24.4,9.9,28,980,21,Abril,Neuquen
7.3,18.0,5.8,88,965,21,Septiembre,Cordoba
7.4,12.9,2.6,72,978,21,Marzo,Ushuaia
7.4,13.2,4.7,71,1022,21,Marzo,Trelew
7.4,14.4,-4.3,82,996,21,Septiembre,Trelew
7.4,15.6,0.8,76,1005,21,Marzo,Ushuaia
7.4,19.6,3.7,64,962,21,Junio,Cordoba
7.4,20.5,-0.9,33,976,21,Mayo,Neuquen
7.4,22.7,4.0,62,970,21,Agosto,Cordoba
7.5,13.4,1.7,67,981,21,Diciembre,Ushuaia
7.5,18.0,-3.6,45,1026,21,Octubre,Trelew
7.5,19.5,6.5,91,1001,21,Septiembre,Trelew
7.6,12.6,7.7,87,984,21,Enero,Ushuaia
7.6,13.0,3.3,68,997,21,Enero,Ushuaia
7.6,13.4,-10.1,52,1007,21,Agosto,Trelew
7.6,15.0,4.8,73,1007,21,Agosto,Trelew
7.6,15.1,10.6,90,909,21,Junio,Jujuy
7.6,17.9,-0.6,46,1009,21,Mayo,Trelew
7.6,25.0,2.4,48,954,21,Julio,Cordoba
7.6,28.9,11.4,54,908,21,Septiembre,Jujuy
7.6,8.3,5.1,83,994,21,Mayo,Neuquen
-7.6,3.0,-1.0,88,1020,21,Junio,Trelew
7.7,13.3,3.7,71,917,21,Julio,Jujuy
7.7,24.8,7.9,85,1012,21,Junio,Cordoba
7.8,18.2,-3.7,30,987,21,Septiembre,Neuquen
7.8,20.5,9.6,76,1004,21,Mayo,Trelew
7.8,25.0,5.4,69,905,21,Julio,Jujuy
7.9,12.1,3.0,69,987,21,Noviembre,Ushuaia
7.9,13.1,4.4,65,978,21,Marzo,Ushuaia
7.9,17.0,7.4,78,1027,21,Mayo,Cordoba
7.9,18.5,7.8,90,961,21,Agosto,Cordoba
8.0,13.0,5.9,72,986,21,Mayo,Neuquen
8.0,13.5,9.5,82,999,21,Diciembre,Ushuaia
8.0,16.2,8.1,96,987,21,Mayo,Iguazu
8.0,16.2,8.1,96,987,21,Mayo,Iguazu
8.0,19.0,5.1,95,1017,21,Octubre,Trelew
8.0,23.0,10.4,46,980,21,Julio,Iguazu
8.0,23.0,10.4,65,980,21,Julio,Iguazu
8.0,25.1,2.9,49,909,21,Junio,Jujuy
8.0,27.1,1.7,39,949,21,Julio,Cordoba
8.0,4.3,-2.6,69,986,21,Mayo,Ushuaia
8.1,14.1,0.7,57,971,21,Noviembre,Ushuaia
8.1,18.0,3.2,46,979,21,Septiembre,Neuquen
8.2,10.3,6.7,85,912,21,Mayo,Jujuy
8.2,11.1,4.1,73,993,21,Noviembre,Ushuaia
8.2,13.7,-3.8,37,982,21,Septiembre,Neuquen
8.2,15.1,4.3,78,1014,21,Febrero,Ushuaia
8.2,19.0,10.7,95,991,21,Junio,Iguazu
8.3,13.0,8.1,95,967,21,Mayo,Cordoba
8.3,15.4,0.8,42,985,21,Enero,Ushuaia
8.3,19.5,5.8,36,981,21,Septiembre,Neuquen
8.4,12.8,8.2,92,982,21,Noviembre,Neuquen
8.5,10.7,5.5,75,1009,21,Marzo,Ushuaia
8.5,14.2,1.0,58,997,21,Febrero,Ushuaia
8.5,16.0,-1.9,45,1016,21,Octubre,Trelew
8.5,17.3,4.0,63,984,21,Agosto,Neuquen
8.5,21.3,7.0,78,915,21,Mayo,Jujuy
8.6,11.8,6.8,67,979,21,Mayo,Neuquen
8.6,14.6,-3.6,53,966,21,Julio,Cordoba
8.6,19.4,10.0,94,985,21,Abril,Iguazu
8.6,23.9,4.9,72,956,21,Mayo,Cordoba
8.7,10.8,0.7,86,988,21,Marzo,Ushuaia
8.8,14.4,-1.1,50,923,21,Agosto,Jujuy
8.8,17.4,9.0,47,1011,21,Abril,Trelew
8.8,19.1,11.6,76,909,21,Mayo,Jujuy
8.8,19.4,4.7,75,1008,21,Septiembre,Trelew
8.8,20.8,5.2,33,947,21,Junio,Cordoba
8.9,26.2,5.1,60,956,21,Mayo,Cordoba
9.0,12.0,6.0,90,1007,21,Marzo,Ushuaia
9.0,13.4,-2.0,43,997,21,Octubre,Ushuaia
9.0,13.5,3.3,90,1001,21,Enero,Ushuaia
9.0,14.0,0.2,69,986,21,Octubre,Ushuaia
9.0,15.9,4.2,61,1017,21,Julio,Cordoba
9.0,15.9,7.9,92,998,21,Noviembre,Ushuaia
9.0,19.5,4.8,76,980,21,Julio,Neuquen
9.0,19.6,10.8,61,986,21,Abril,Neuquen
9.0,21.4,7.6,72,910,21,Julio,Jujuy
9.2,15.6,7.7,64,1009,21,Diciembre,Ushuaia
9.2,15.9,-5.4,33,989,21,Julio,Neuquen
9.2,17.0,-7.9,81,1002,21,Agosto,Trelew
9.2,23.6,12.7,89,986,21,Mayo,Iguazu
9.2,24.6,10.4,82,913,21,Junio,Jujuy
9.3,18.4,8.7,96,1014,21,Noviembre,Trelew
9.3,20.5,3.8,68,957,21,Septiembre,Cordoba
9.4,12.6,6.1,86,993,21,Febrero,Ushuaia
